id_tweet	text	no	none	si
1062727222946156544	Incidente vial de motociclista 🏍 en la NQS con calle 80, sentido sur - norte. Unidad de 👮 @TransitoBta asignada.	0	0	3
1076093168557408257	Incidente vial entre camión 🚚 y 2 motociclistas 🏍‍ en la calle 80 con Av. Boyacá, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1053806163089940480	💥  Incidente vial entre taxi 🚖 y camioneta 🚙 en la Av. Américas con carrera 68, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1047876791023689728	💥  Incidente vial entre taxi 🚖y motocicleta 🏍 en la calle 72 con carrera 10, sentido oriente-occidente.Unidad de 👮 TransitoBta asignada.	0	0	3
1078664505511559168	Incidente vial entre particulares 🚘en la Av cali con carrera 57, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1065339277800849408	Incidente vial entre particular  🚘 y bus 🚖 en la calle 161 con carrera 17, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1068504850391011328	Incidente vial entre  motociclista 🏍‍ y ciclista 🚴‍ en la carrera 51 con calle 33 SUR, en la intersecciónUnidad de 👮 @TransitoBta  y 🚑 asignadas	0	0	3
1070659148101107714	Incidente vial entre bus 🚌 y vehículo particular 🚗, en la Av. Boyacá con calle 49 sentido norte-sur.Unidad de 👮 TransitoBta asignada.	0	0	3
1051240102834446337	💥  Incidente vial entre particulares 🚘 en la carrera  92 con calle 161, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1078282868139458566	Incidente vial entre bus 🚌 y  un peatón 🚶‍♀️  en la carrera 7  con calle 40, sentido  Unidad de 👮TransitoBta y 🚑 asignadas.	0	0	3
1056170435203788800	Incidente vial entre furgón 🚚 ‍y motociclista 🏍 en la Av Esperanza con carrera  68, sentido occ - ori. Unidad de 👮TransitoBta y 🚑 asignadas.	0	0	3
1055547943846113282	Incidente vial entre peatón 🚶🏽 ‍y motociclista 🏍 en la carrera 17 con calle 16 sur. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1075407275798470656	Incidente vial entre dos buses  🚌‍ en la Calle 64 con carrera 13, sentido norte surUnidad de 👮 TransitoBta asignada.	0	0	3
1079343199288741889	Incidente vial entre taxi 🚕 y particular 🚙, en la Autosur  con Av villavicencio. sentido or-oc.Unidad de 👮 TransitoBta asignada.	0	0	3
1048109645796184064	💥  Incidente vial entre particular 🚘 y bus 🚌 en la carrera  7 con calle 33, sentido sur - norte.Unidad de 👮 TransitoBta asignada.	0	0	3
1060444649280757760	Incidente vial entre camioneta 🚘 y ciclista 🚴🏽  en la carrera 9 con calle 75. Unidad de 👮TransitoBta y 🚑 asignadas	0	0	3
1066101387023577090	Incidente vial entre particulares 🚘🚙‍ en la Autonorte con calle 153, sentido sur-norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1060603437493207041	Incidente vial entre taxi 🚖 y motocicleta 🏍‍ en la calle 63 con carrera 93, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1060586822127022080	Incidente vial entre motocicleta 🏍️y un peatón🚶🏽‍en la carrera 78 con calle 41Sur. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1067903452318187520	Incidente vial entre dos particulares 🚘‍ en la calle  8 Sur con carrera 35.Unidad de 👮 @TransitoBta asignada.	0	0	3
1071141615945822209	Incidente vial entre 2 particulares 🚘‍ en la Av, Esperanza con Av. Boyacá sentido oriente - occidenteUnidad de 👮 @TransitoBta asignada.	0	0	3
1065591945777635328	Incidente vial entre particular  🚘 un taxi 🚖 y un motociclista 🏍‍ en la Calle 53 A con Carrera 44, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1079165735203717122	Incidente vial entre particular 🚘 y tractocamión 🚛‍ en la Av Cali con Av Villavicencio, sentido xnorte-sur.Unidad de 👮 @TransitoBta asignada	0	0	3
1075776535561494528	Incidente vial entre particular 🚙 y un furgón 🚛 en la Autonorte con calle 182, sentido sur - norte.Unidad de 👮 TransitoBta asignada.	0	0	3
1052227321963401216	💥  Incidente vial entre un particular 🚘 y un motociclista 🏍 en la calle 17 con carrera 50, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1068133531929534466	Incidente vial entre particular 🚘 y bus 🚌‍ en la carrera  47 con calle 100, sentido sur - norte.Unidad de 👮 TransitoBta asignada.	0	0	3
1050403620800385026	💥  Incidente vial entre dos particulares 🚘 en la calle 182 con carrera 19, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1061049606505672705	Accidente en Carrera 68 &gt; Norte Calz. Central #traficobogota. Tráfico 21m más lento de lo habitual. https://t.co/moHLMdsqt5 https://t.co/qve2klWFZq	0	0	3
1071057629382934528	Incidente vial entre dos particulares 🚘‍ en la carrera 30 con calle 25, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1067881385300566020	Incidente vial entre camioneta 🚙 y una bicicleta ‍🚴🏽 en la Av. Boyaca con calle  37B Sur, sentido sur - norte. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1066853067960840192	Incidente vial entre motocicleta 🏍️  y un peatón🚶🏽‍ en la Av. Cali con calle 26, sentido sur - norte. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1073255510307155973	Incidente vial entre  particular 🚘 y motociclista 🏍‍ en la carrera 7 con calle 32, sentido norte-sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1050281459582492673	💥  Incidente vial entre  vehículo particular 🚗 y  moto 🏍️  en  la carrera 10 con calle 11 sur, sentido  norte - sur.Unidad de 👮TransitoBta y 🚑 asignadas	0	0	3
1058393671530352640	Incidente vial entre particulares 🚘en la calle 26 con carrera  69, sentido occidente - oriente. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1074715343975792640	Incidente vial entre particular 🚘 y un taxi 🚖‍ en la carrera  13 con calle 18, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1052901447094931457	💥  Incidente vial entre particular 🚘 y taxi 🚖 en la carrera 8 H con calle 166,.Unidad de 👮 @TransitoBta asignada.	0	0	3
1054349395427315714	💥  Incidente vial entre dos motocicletas  🏍 en la carrera 7 con calle 79, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	0	0	3
1054536909572079616	💥  Incidente vial entre  particular 🚘 y taxi 🚖‍ en la calle 68 con carrera 76, sentido occidente-oriente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1064701224224808960	Incidente vial entre  taxi 🚖 y camión 🚚‍ en la carrera 80 con calle 59 SUR, sentido sur-norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1060145444792221697	Incidente vial entre vehículo particular 🚗 y tractocamión 🚛 en la Calle 13 con carrera 69 f, sentido occidente - oriente.Unidad de 👮 TransitoBta asignad	0	0	3
1072623080554545152	Incidente vial entre motociclista 🏍 y un ciclista ‍🚴‍ en la Av. Conejera suba con calle 170.Unidad de 👮 @TransitoBta asignada.	0	0	3
1072823496785440770	Incidente vial entre dos vehículos particulares 🚙 , en la Calle 10 con carrera 7.Unidad de 👮 @TransitoBta asignada.	0	0	3
1071314539193470977	Incidente vial entre particular 🚘 y un peatón 🚶‍‍ en la Traversal 42 A Bis con calle 5 G, Unidad de 👮 TransitoBta asignada.  🚑  en el punto	0	0	3
1076561067285889024	Incidente vial entre particular 🚘 y bus 🚌‍ en la Av primero de Mayo con carrera 68. sentido occidente - oriente.  Unidad de 👮 @TransitoBta asignada.	0	0	3
1070664408664326146	Incidente vial entre dos camionetas 🚙, en la Carrera 68 con calle 78, sentido norte-sur.Unidad de 👮 TransitoBta asignada.	0	0	3
1050870866823786496	💥  Incidente vial entre 2 taxis 🚖 en la carrera  50 con calle 3, Glorieta.Unidad de 👮 @TransitoBta asignada.	0	0	3
1051091842450776064	💥  Incidente vial entre particular 🚘 y taxi 🚖 en la carrera 9 con calle 161, sentido sur - norte.Unidad de 👮 TransitoBta asignada.	0	0	3
1062618735876468737	Incidente vial entre particular 🚘 y bus 🚌‍ en la Autonorte  con calle 200, sentido norte- sur.Unidad de 👮 TransitoBta asignada.	0	0	3
1053300552971489285	💥  Incidente vial entre particular  🚘 y camión 🚚 en la carrera  86 A con calle 38 SUR, en la intersección.Unidad de 👮 @TransitoBta asignada.	0	0	3
1068510612983095296	Incidente vial entre  taxi 🚖 y motociclista 🏍‍ en la carrera  19  con calle 23 A, sentido sur-norte.Unidad de 👮 @TransitoBta asignada	0	0	3
1060140498797674497	Incidente vial entre 2 vehículos particulares 🚗 y taxi 🚕 en la Av. Américas con carrera 43, sentido occidente - oriente.Unidad de 👮 TransitoBta asignad	0	0	3
1066295881211805697	Accidente en Autopista Sur &gt; Occidente #traficobogota. Tráfico 29m más lento de lo habitual. https://t.co/moHLMdsqt5 https://t.co/ieZ2oose0h	1	0	2
1076098360577269760	Incidente vial entre particular 🚘 y un m‍otociclista 🏍  en la Av primero de Mayo con Av. Boyacá sentido occidente - oriente. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1046724443505135622	💥  Incidente vial entre un particular 🚘 y un furgón 🚚 en la carrera 50 con calle 44, sentido sur - norte. Unidad de 👮 TransitoBta asignada.	0	0	3
1077182411371433984	Incidente vial entre un furgón 🚚y ciclista ‍🚴🏽‍  en la calle 59 con carrera  56, sentido occidente- oriente. Unidad de 👮TransitoBta y 🚑 asignadas.	0	0	3
1050848635490115584	💥  Incidente vial entre 2 particulares 🚘 en la carrera  54 con calle 41 sur, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1060877478816833536	Incidente vial entre dos particulares 🚘 en la NQS con calle 7, sentido sur - norte. Unidad de 👮 TransitoBta asignada.	0	0	3
1066353565491519488	Incidente vial entre camión  🚚 y un motociclista ‍🏍 en la carrera 18 con Calle 90 A, sentido sur - norte. Unidad de 👮@TransitoBta	0	0	3
1068646794991685632	Incidente vial entre dos particulares 🚘‍ en la Calle 100 con carrera 19.Unidad de 👮 @TransitoBta asignada.	0	0	3
1067956436888690693	Incidente vial entre particular 🚘 y camioneta 🚙‍ en la carrera 68A con calle 25, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1056022087436062720	Accidente en Autopista Sur &gt; Occidente #traficobogota. Tráfico moviéndose 51m más lento de lo normal. https://t.co/u4mP35twb3 https://t.co/yBaxgyprfb	0	0	3
1060288297975668737	Incidente vial entre particulares 🚘 en la calle 92 con carrera 7, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1071732227988447234	Incidente vial entre particular 🚘 y una motocicleta ‍🏍 en la calle 17 Sur con carrera  25, sentido oriente - occidente. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1069299288021315584	Incidente vial entre particular 🚗 y taxi 🚖 en la Calle 62 sur  con Carrera 85d . intersecciónUnidad de 👮 @TransitoBta asignada	0	0	3
1058617066712956928	Incidente vial entre particular 🚘 y un furgón 🚚‍ en la calle 15 A con carrera 68 B, sentido oriente - occidente.Unidad de 👮 TransitoBta asignada.	0	0	3
1060327055202627584	Incidente vial entre 2 particulares  🚘 en la Calle 26 con Av. Boyacá, sentido ori - occ.Unidad de 👮 @TransitoBta asignada.	0	0	3
1077970947271987200	Incidente vial entre dos particulares  🚘 y furgón 🚛‍ en la calle 116 con carrera 18.Unidad de 👮 TransitoBta asignada.	0	0	3
1063033896718213120	Incidente vial entre particulares 🚘 en la Av. 1 de Mayo con Av. Boyacá, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1062108285984219136	Incidente vial entre motocicleta 🏍️ y un ciclista ‍🏍 en la Av. Villavicencio con Av. Gaitan Cortes. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1062073149972459533	Incidente vial entre  bus 🚍 y motocicleta 🏍‍ en la calle 57 Sur con carrera 87, sentido oriente - occidente.Unidad de 👮 TransitoBta asignada.	0	0	3
1073666635800739842	Incidente vial entre cuatro vehículos particulares 🚘  en la Calle 19 con nqs, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1069298976275484675	Incidente vial entre particular 🚗 y peatón 🏃‍♂️  en la Carrera 96  con Calle 75a. sentido norte-surUnidad de 👮 TransitoBta asignada 🚑	0	0	3
1072272578994167808	Incidente vial entre dos particulares 🚘‍ en la carrera 51 con calle 76.Unidad de 👮 @TransitoBta asignada.	0	0	3
1064691594903920640	Incidente vial entre  particular 🚘 y bus 🚌‍ en la calle 80 con carrera 68, sentido oriente-occidente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1049423834972135426	💥  Incidente vial entre 🚘 particular y bus 🚌 en la carrera 68 con calle 79, sentido S-NUnidad de 👮 @TransitoBta asignada.	0	0	3
1046778618297368576	💥  Incidente vial entre dos particulares 🚘 en la calle 80 con carrera 72, sentido occidente - oriente.Unidad de 👮 TransitoBta asignada.	0	0	3
1068853289389891584	Incidente vial entre taxi 🚖 y motociclista 🏍‍ en la Av Américas  con carrera 44, sentido occidente-oriente.Unidad de 👮 TransitoBta asignada.	0	0	3
1050508543860858881	💥  Incidente vial entre particular 🚘 y motociclista ‍🏍  en la carrera 94F con calle 132, sentido occidente - oriente. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1048327221037813760	💥 Incidente vial entre 🚘 particulares en la calle 153 con carrera 20, sentido Occ-Or.Unidad de 👮 @TransitoBta asignada.	0	0	3
1070791061138755585	Incidente vial entre particular  🚘 y un taxi  🚖‍ en la Av. Suba con calle 125, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1072487609916645383	Incidente vial entre  particular 🚘 y taxi 🚖‍ en la Av Cali con calle 94, sentido sur-norte.Unidad de 👮 TransitoBta asignada	0	0	3
1070768417232314371	Incidente vial entre  particular 🚘 y tractocamión 🚛‍ en la calle 26 con carrera 58, sentido oriente-occidente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1052099966171271169	💥  Incidente vial entre dos particulares 🚘  en la Calle 26 con carrera  75, sentido occ - ori. Unidad de 👮 TransitoBta asignada.	0	0	3
1061957399433670656	Incidente vial entre un particular 🚘 y un motociclista 🏍 en la Av. Américas con carrera 42, sentido oriente - occidente.Unidad de 👮 TransitoBta asignada.	0	0	3
1057615811525926912	Incidente vial entre dos particulares 🚘‍ en la Calle 127 A con carrera 53 A.Unidad de 👮 @TransitoBta asignada.	0	0	3
1052923018144563201	💥  Incidente vial entre particular 🚘 y taxi 🚖 en la carrera 10 con calle 66, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1063774291215433731	Incidente vial entre particular 🚘 y motociclista 🏍‍ en la Av. Cali con Av. Suba, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	0	0	3
1047967772754563072	💥  Incidente vial entre 2 particulares 🚘 en la Autonorte con calle 188 A, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1049729874196353024	💥  Incidente vial entre taxi 🚖 y camión 🚚 en la calle 68 con carrera  55, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1053041495572443136	💥  Incidente vial entre taxi  🚖 y particular 🚘 en la carrera  7 con calle 85, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1066392049480540160	Incidente vial entre 2 particulares 🚘 en la Av. Boyacá con calle 65 sur, sentido sur - norte. Unidad de 👮TransitoBta	0	0	3
1057051551309672448	Incidente vial entre bus 🚌 y vehículo particular 🚗‍ en la calle 68 con carrera 68 sentido ori - occ.Unidad de 👮 @TransitoBta asignada.	0	0	3
1067736258796023809	Incidente vial entre dos particulares 🚘🚙‍ en la carrera 70 con calle 75, sentido sur-norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1067147744912072704	Incidente vial entre particular 🚘 y un m‍otociclista 🏍  en la Av Gaitán Cortés con calle 29 sur. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1056215960313622528	Incidente vial entre particulares 🚘en la Carrera  68 con calle 22, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	0	0	3
1072852379601641472	Incidente vial entre vehículo particular 🚗y bus 🚌, Av. Boyaca con calle 50 sentido norte-sur.Unidad de 👮 TransitoBta asignada.	0	0	3
1064846162040160256	Incidente vial entre dos particulares 🚘 en la Carrera  9 con calle 187, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	0	0	3
1065574417906962432	Incidente vial entre dos 🚖 y motociclista 🏍‍ en la calle 17 con carrera 96, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1073852480537153536	Incidente vial entre  particular  🚘 y un camión  🚚‍ en la Autonorte con calle 94 , sentido sur - norte.Unidad de 👮 TransitoBta asignada.	0	0	3
1077635014773391360	Incidente vial entre dos particulares🚘en la calle  153 con carrera 97 b.Unidad de 👮 @TransitoBta asignada.	0	0	3
1059801845554667520	Incidente vial se presenta caída de motocicleta ‍🏍  en la Nqs con calle  13, sentido norte - sur. Unidad de 👮TransitoBta y 🚑 asignadas.	0	0	3
1058129583323652096	Incidente vial entre particular 🚘  y un peatón🚶🏽en la calle 72 con carrera  28. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1063049045906722822	Incidente vial entre particular  🚘 y taxi 🚖‍ en la calle 53 con carrera 7, sentido occidente - oriente.Unidad de 👮 TransitoBta asignada.	0	0	3
1075363168568922112	Incidente vial entre un taxi  🚖 y un bus 🚌 en la Calle 53 con carrera 74, sentido oriente - occidente.Unidad de 👮 TransitoBta asignada.	0	0	3
1075511064849199110	Incidente vial entre  camión 🚚 tractocamión 🚛‍ en la Autonorte con calle 193, sentido norte-surUnidad de 👮 @TransitoBta asignada	0	0	3
1050074911329460224	💥 Incidente vial entre peatón 🚶🏽 ‍y motociclista ‍🏍 en la carrera 13 con calle 73  Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1064852456000159747	Incidente vial entre dos particulares 🚘‍ en la Calle 127 con carrera 51, sentido occ - ori.Unidad de 👮 TransitoBta asignada.	0	0	3
1054993992063033345	💥  Incidente vial, caída de motociclista 🏍‍ en la carrera 50  con calle 18, sentido norte - sur.Unidad de 👮 TransitoBta asignada  🚑 asignadas.	0	0	3
1067788612287283201	Incidente vial entre  particular 🚘‍ y volqueta  en la calle 26 con carrera 36, sentido oriente-occidente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1061242083581792257	Incidente vial entre dos buses 🚌 en la carrera 80 con Av. P. Mayo, sentido sur - norte. Unidad de 👮 @TransitoBta asignada.	0	0	3
1053257726476894208	💥  Incidente vial entre  particular 🚙 y motociclista 🏍 en la Av Boyacá con calle 6, sentido norte-sur.Unidad de 👮 TransitoBta asignada.	0	0	3
1048586860505837568	Accidente en Av. Ciudad de Cali &gt; Norte #traficobogota. Tráfico 45m más lento de lo habitual. https://t.co/moHLMdsqt5 https://t.co/d9C8q2vlQT	1	0	2
1049429985444941827	💥  Incidente vial entre 🚘 particulares en la Av NQS con calle 33, sentido N-SUnidad de 👮 @TransitoBta asignada.	0	0	3
1070128965426315264	Incidente vial entre dos particulares 🚘‍ en la carrera  27 con calle 7.Unidad de 👮 @TransitoBta asignada.	0	0	3
1078104089639206912	Incidente vial entre dos motocicletas  ‍🏍  en la calle 72 con carrera 24. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1050200211681890304	💥  Incidente vial entre  vehículo particular 🚗 y  moto 🏍️  en  la carrera 10 con calle 11 sur, sentido  norte - sur.Unidad de 👮@TransitoBta y 🚑 asignadas	0	0	3
1052383576103297024	💥  Incidente vial entre 3 particulares  🚘 en la carrera  9 con calle 147, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1066677088978169857	Incidente vial entre particular  🚘 y taxi  🚖‍ en la Av. El Dorado con carrera 69, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1069640020837978113	Incidente vial entre 2 particulares 🚘 en la calle 26 con Av. Boyacá, sentido oriente - oriente.Unidad de 👮 TransitoBta asignada.	0	0	3
1056212206159912960	Incidente vial entre particular 🚘 y bus 🚌 Calle 63 sur con Autosur, sentido occ -ori.Unidad de 👮 @TransitoBta asignada.	0	0	3
1055609394480775173	Incidente vial entre 🚘 particular y bus 🚌 en la calle 26 con carrera 50Unidad de 👮 @TransitoBta asignada.	0	0	3
1071457767939026944	Incidente vial entre dos particulares 🚘‍ en la Av Caracas  con calle 6, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	0	0	3
1067336701775962112	Incidente vial entre camión 🚚 y un ciclista 🚴🏽  en la calle 64 con Av. rojas, sentido oriente - occidente. Unidad de 👮TransitoBta y 🚑 asignadas.	0	0	3
1067046523077386241	Incidente vial entre  taxi 🚖 y un motociclista 🏍‍ en la carrera  39 con calle 26, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1076398044785135616	Incidente vial se presenta caída de motociclista  🏍 en la carrera  30 con calle 53 Bis, sentido sur - norte.Unidad de 👮 TransitoBta  🚑 en el punto.	0	0	3
1052351783782084608	💥  Incidente vial entre dos buses 🚍en la carrera  11 con calle 74, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1060303394877988864	Incidente vial entre bus 🚍 y ciclista ‍🚴‍ en la Av. Caracas con calle 44 sur, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1077285101980012548	Incidente vial entre particular 🚘 y un bus 🚍‍ en la carrera  7 con calle 170.Unidad de 👮 @TransitoBta asignada.	0	0	3
1067788416035815424	Incidente vial entre  motociclista 🏍 y peatón 🚶‍ en la carrera   68 con calle 13, sentido sur-norte.Unidad de 👮 @TransitoBta  y 🚑 asignada.	0	0	3
1069886626187354112	Incidente vial entre  particular 🚘 y motociclista 🏍‍ en la Av Boyacá  con calle 56 SUR, sentido sur-norte.Unidad de 👮 TransitoBta asignada	0	0	3
1075763833086664704	Incidente vial entre dos particulares 🚙‍ en la carrera  30 con calle 47, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	0	0	3
1052007276704354309	💥  Incidente vial caída de motociclista ‍🏍  en la Calle 170 con Av Boyaca, sentido ori - occ. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1074710298400120832	Incidente vial entre dos particulares 🚙‍ en la carrera  71 con calle 61 sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1055951748609835009	Incidente vial entre 2 particulares 🚘 ‍ en la calle 90 con carrera 12, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1060444659196092416	Incidente vial entre tres particulares 🚘🚙🚗 ‍ en la Av Américas con carrera 53, sentido oriente-occidente.Unidad de 👮 TransitoBta asignada.	0	0	3
1070056891932393472	Incidente vial entre dos particulares 🚘  en la calle 17 sur con carrera  9 A,. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1073408714902831105	Accidente en Brasil deja cinco personas muertas y más de 20 heridos https://t.co/OljeZlxfCc	1	0	2
1062695554201935872	Incidente vial entre dos particulares 🚘 en la Autonorte con calle 116, sentido sur - norte. Unidad de 👮 TransitoBta asignada.	0	0	3
1052187326011437057	💥  Incidente vial entre un particular 🚘 y dos buses 🚌 en la calle 26 con carrera 68, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1060694835965902849	Incidente vial entre particular  🚘 ‍y motociclista 🏍  en la carrera 7 con calle 94, sentido norte - sur. Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1073352034546565120	Accidente en Av. Boyacá &gt; Norte / Calz Central #traficobogota. Tráfico 24m más lento de lo habitual. https://t.co/moHLMdsqt5 https://t.co/DlNJLN6iQ6	0	0	3
1076209888072687616	Incidente vial entre particular  🚘 y un motociclista  🏍‍ en la carrera 50 con calle 16, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1054053504061452288	💥  Incidente vial entre dos particulares 🚘 en la Autonorte con calle 127, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	0	0	3
1070848947126763520	Incidente vial entre particular  🚘 y un bus  🚌‍ en la carrera  7 con calle 117, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1078453917682491394	Incidente vial entre particular 🚘 y bus 🚍‍ en la calle 134 con carrera 50.Unidad de 👮 @TransitoBta asignada.	0	0	3
1052906623642075136	💥  Incidente vial entre bus 🚌 y camión 🚚 en la calle 74 con carrera 15, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1053411450004389888	💥  Incidente vial entre particular  🚘 y bus 🚍 en la calle 146 con carrera 11, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1059896233337282560	Incidente vial entre particular 🚘 y bus 🚌 en la Autonorte con calle 219, sentido norte - sur.Unidad de 👮 @TransitoBta asignada	0	0	3
1055110789667917824	💥  Incidente vial entre camioneta 🚙 y particular 🚘‍ en la carrera  7 con calle 49, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1075152361629343744	Incidente vial entre 2 motos  🏍‍ en la carrera  20 con calle 76, sentido sur - norte.Unidad de 👮 @TransitoBta  🚑 en el punto.	0	0	3
1065984086676815873	Incidente vial entre 2 particulares 🚘‍ en la Av. Boyacá con calle 50, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1073558318508064768	Incidente vial entre  particular 🚘 y bus 🚌‍ en la Av Boyacá con calle 13, sentido norte-sur.Unidad de 👮 TransitoBta asignada	0	0	3
1077279127365959685	Incidente vial entre  3 particulares🚘‍ en la carrera  calle 140 con carrera 15, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	0	0	3
1078403907385257985	Incidente vial entre particular 🚘 y camión  en la Av. Cali con calle 19, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	0	0	3
1047302074793426944	💥  Incidente vial entre 🚘 particulares en la calle 17 con carrera 77, sentido Or-OccUnidad de 👮 @TransitoBta asignada	0	0	3
1076398066683367424	Incidente vial entre particular  🚘 y un furgón  🚚‍ en la Av. Cali  con calle 13, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	0	0	3
1050879744294756353	💥  Incidente vial entre 3 particulares 🚘 en la Autosur con carrera  62, sentido occidente - oriente. Unidad de 👮@TransitoBta	0	0	3
1055629010129039360	Incidente vial entre taxi 🚖 y motociclista ‍🏍 en la calle 66 con carrera 17 Unidad de 👮@TransitoBta y 🚑 asignadas.	0	0	3
1066243623136755712	Incidente vial entre  particular 🚘‍ y vehículo de valores 💰 en la carrera 70 con Av Esperanza sentido norte-sur.Unidad de 👮 TransitoBta asignada.	0	0	3
1059155172251840512	Incidente vial entre  dos particulares 🚘🚙‍ en la Av Boyacá con calle 66, sentido sur-norte.Unidad de 👮 TransitoBta asignada.	0	0	3
1068864629064036358	Incidente vial entre 🚙 en la Autosur con carrera 68, sentido soacha - bogota.Unidad de 👮 @TransitoBta asignada.	0	0	3
1056882825956417537	Incidente vial entre buses 🚍‍ en la carrera  80 con calle 48 sur, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	0	0	3
1074749229078405120	Incidente vial entre particular  🚘 y un taxi 🚖  en la carrera 7 con calle 84, sentido norte  -  sur. Unidad de 👮@TransitoBta	0	0	3
1058781890629509120	Incidente vial entre camión 🚚 y particular 🚘 en la carrera 11 con calle 93, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	0	0	3
1065881441333063681	Incidente vial entre  dos particulares 🚙‍ en la carrera  23 con calle 168.Unidad de 👮 TransitoBta asignada.	0	0	3
1055868446477615109	Incidente vial entre particular 🚘 y motocicleta 🏍 en la carrera  16 con calle 33A, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	0	0	3
